data,rodada,mandante,visitante,competicao,escanteios_mandante,escanteios_visitante,chutes_mandante,chutes_visitante,chutes_no_alvo_mandante,chutes_no_alvo_visitante,cartao_amarelo_mandante,cartao_amarelo_visitante,faltas_mandante,faltas_visitante
2020-12-12,25,Bragantino,Fortaleza,Brasileirao Serie A 2020,2,5,14,13,7,5,3,2,17,18
2020-12-12,25,Ceara,Atletico-GO,Brasileirao Serie A 2020,2,8,8,12,3,6,0,3,13,15
2020-12-12,25,Goias,Gremio,Brasileirao Serie A 2020,4,9,12,17,2,5,4,1,12,10
2020-12-12,25,Internacional,Botafogo-RJ,Brasileirao Serie A 2020,4,6,12,12,3,2,4,5,23,19
2020-12-12,25,Palmeiras,Bahia,Brasileirao Serie A 2020,8,7,15,18,7,7,2,3,11,20
2020-12-13,25,Corinthians,Sao Paulo,Brasileirao Serie A 2020,4,5,14,17,5,6,0,1,12,8
2020-12-13,25,Flamengo,Santos,Brasileirao Serie A 2020,6,4,12,6,4,3,2,1,12,11
2020-12-13,25,Sport,Coritiba,Brasileirao Serie A 2020,7,6,20,14,6,3,0,1,20,14
2020-12-13,25,Vasco,Fluminense,Brasileirao Serie A 2020,4,2,20,10,4,4,6,2,21,14
2020-12-16,26,Atletico-GO,Fluminense,Brasileirao Serie A 2020,11,6,11,5,5,2,3,4,17,18
2020-12-16,26,Sao Paulo,Atletico-MG,Brasileirao Serie A 2020,5,3,17,14,7,6,2,2,9,10
2020-12-19,26,Coritiba,Botafogo-RJ,Brasileirao Serie A 2020,4,11,10,18,4,3,3,1,14,18
2020-12-19,26,Internacional,Palmeiras,Brasileirao Serie A 2020,4,8,12,13,4,0,4,2,13,23
2020-12-19,26,Sport,Gremio,Brasileirao Serie A 2020,3,7,9,13,2,1,2,1,21,9
2020-12-20,26,Bragantino,Athletico-PR,Brasileirao Serie A 2020,17,4,21,4,6,1,2,5,8,17
2020-12-20,26,Flamengo,Bahia,Brasileirao Serie A 2020,7,8,16,17,5,6,1,3,17,22
2020-12-20,26,Fortaleza,Ceara,Brasileirao Serie A 2020,5,1,10,6,0,5,1,1,18,17
2020-12-20,26,Vasco,Santos,Brasileirao Serie A 2020,1,2,4,18,2,5,2,0,26,15
2020-12-21,26,Corinthians,Goias,Brasileirao Serie A 2020,12,4,19,17,6,7,1,0,11,15
2020-12-26,27,Atletico-MG,Coritiba,Brasileirao Serie A 2020,13,3,25,7,9,3,,,15,13
2020-12-26,27,Fluminense,Sao Paulo,Brasileirao Serie A 2020,0,2,8,12,1,5,3,1,17,22
2020-12-26,27,Fortaleza,Flamengo,Brasileirao Serie A 2020,4,4,11,13,4,2,3,3,22,14
2020-12-26,27,Goias,Sport,Brasileirao Serie A 2020,4,5,10,16,3,4,4,1,22,18
2020-12-27,27,Athletico-PR,Vasco,Brasileirao Serie A 2020,6,5,16,12,8,4,0,1,14,11
2020-12-27,27,Bahia,Internacional,Brasileirao Serie A 2020,6,7,14,15,3,10,3,1,18,12
2020-12-27,27,Botafogo-RJ,Corinthians,Brasileirao Serie A 2020,2,7,11,13,1,6,1,1,19,20
2020-12-27,27,Gremio,Atletico-GO,Brasileirao Serie A 2020,5,9,10,9,4,2,2,3,11,15
2020-12-27,27,Palmeiras,Bragantino,Brasileirao Serie A 2020,5,8,6,20,1,2,3,0,10,6
2020-12-27,27,Santos,Ceara,Brasileirao Serie A 2020,11,2,11,11,5,4,2,3,15,24
2021-01-06,28,Botafogo-RJ,Athletico-PR,Brasileirao Serie A 2021,3,3,24,8,8,4,3,2,14,21
2021-01-06,28,Bragantino,Sao Paulo,Brasileirao Serie A 2021,4,5,23,8,10,4,2,2,17,4
2021-01-06,28,Coritiba,Goias,Brasileirao Serie A 2021,6,4,16,11,2,5,4,3,13,17
2021-01-06,28,Flamengo,Fluminense,Brasileirao Serie A 2021,11,4,19,11,8,5,1,4,12,22
2021-01-06,28,Gremio,Bahia,Brasileirao Serie A 2021,3,10,11,17,2,5,2,4,11,17
2021-01-06,28,Sport,Fortaleza,Brasileirao Serie A 2021,4,8,6,17,1,1,3,1,14,12
2021-01-07,28,Atletico-GO,Vasco,Brasileirao Serie A 2021,3,4,8,15,3,6,3,2,19,17
2021-01-07,28,Ceara,Internacional,Brasileirao Serie A 2021,7,4,19,8,6,3,6,4,18,16
2021-01-09,29,Coritiba,Athletico-PR,Brasileirao Serie A 2021,3,2,13,3,2,1,2,1,11,10
2021-01-09,29,Fortaleza,Gremio,Brasileirao Serie A 2021,4,5,14,11,5,3,4,2,17,12
2021-01-09,29,Sport,Palmeiras,Brasileirao Serie A 2021,7,6,11,12,5,4,5,3,15,21
2021-01-10,29,Atletico-GO,Bahia,Brasileirao Serie A 2021,6,6,13,16,6,4,2,0,20,18
2021-01-10,29,Flamengo,Ceara,Brasileirao Serie A 2021,6,1,21,8,5,4,3,1,10,12
2021-01-10,29,Internacional,Goias,Brasileirao Serie A 2021,6,2,10,14,3,4,0,2,14,14
2021-01-10,29,Sao Paulo,Santos,Brasileirao Serie A 2021,8,3,26,7,5,2,2,4,19,21
2021-01-10,29,Vasco,Botafogo-RJ,Brasileirao Serie A 2021,6,3,18,12,7,5,1,0,11,13
2021-01-11,29,Bragantino,Atletico-MG,Brasileirao Serie A 2021,6,6,11,19,4,6,4,0,15,11
2021-01-13,29,Corinthians,Fluminense,Brasileirao Serie A 2021,3,3,19,14,8,2,1,2,17,15
2021-01-15,30,Palmeiras,Gremio,Brasileirao Serie A 2021,3,7,16,12,6,7,3,1,22,10
2021-01-16,30,Fluminense,Sport,Brasileirao Serie A 2021,5,4,11,10,1,0,1,1,23,18
2021-01-16,30,Vasco,Coritiba,Brasileirao Serie A 2021,10,2,10,13,3,4,2,2,10,13
2021-01-17,30,Athletico-PR,Sao Paulo,Brasileirao Serie A 2021,1,3,8,9,3,2,2,1,10,14
2021-01-17,30,Atletico-MG,Atletico-GO,Brasileirao Serie A 2021,10,9,22,13,6,3,2,3,13,14
2021-01-17,30,Ceara,Bragantino,Brasileirao Serie A 2021,6,9,12,15,3,7,1,2,13,16
2021-01-17,30,Internacional,Fortaleza,Brasileirao Serie A 2021,6,1,11,10,5,2,0,3,24,17
2021-01-17,30,Santos,Botafogo-RJ,Brasileirao Serie A 2021,15,6,23,7,5,3,2,1,8,24
2021-01-18,30,Goias,Flamengo,Brasileirao Serie A 2021,4,5,9,12,3,6,5,1,24,13
2021-01-18,28,Palmeiras,Corinthians,Brasileirao Serie A 2021,7,7,15,10,9,4,2,3,14,11
2021-01-20,31,Bahia,Athletico-PR,Brasileirao Serie A 2021,9,4,11,12,4,1,2,0,15,14
2021-01-20,31,Botafogo-RJ,Atletico-GO,Brasileirao Serie A 2021,3,6,17,14,5,5,2,3,17,14
2021-01-20,31,Bragantino,Vasco,Brasileirao Serie A 2021,3,3,20,8,9,4,,,12,17
2021-01-20,31,Coritiba,Fluminense,Brasileirao Serie A 2021,2,12,9,20,4,5,1,4,21,10
2021-01-20,31,Gremio,Atletico-MG,Brasileirao Serie A 2021,3,1,8,10,3,4,1,1,11,7
2021-01-20,31,Sao Paulo,Internacional,Brasileirao Serie A 2021,7,2,11,19,5,7,2,1,15,19
2021-01-21,31,Corinthians,Sport,Brasileirao Serie A 2021,6,5,20,10,12,4,1,0,9,7
2021-01-21,31,Flamengo,Palmeiras,Brasileirao Serie A 2021,4,1,15,6,6,0,2,2,26,15
2021-01-21,31,Fortaleza,Santos,Brasileirao Serie A 2021,7,5,10,12,3,3,3,0,20,14
2021-01-21,31,Goias,Ceara,Brasileirao Serie A 2021,6,1,14,12,2,4,1,0,12,11
2021-01-23,32,Sao Paulo,Coritiba,Brasileirao Serie A 2021,7,2,18,10,6,3,1,2,19,16
2021-01-23,32,Vasco,Atletico-MG,Brasileirao Serie A 2021,2,9,6,17,3,4,4,1,15,11
2021-01-24,32,Athletico-PR,Flamengo,Brasileirao Serie A 2021,3,3,11,12,8,2,2,0,20,11
2021-01-24,32,Atletico-GO,Fortaleza,Brasileirao Serie A 2021,5,5,7,11,3,3,2,1,12,13
2021-01-24,32,Ceara,Palmeiras,Brasileirao Serie A 2021,2,7,9,12,3,4,2,5,9,16
2021-01-24,32,Fluminense,Botafogo-RJ,Brasileirao Serie A 2021,2,1,12,5,5,0,2,1,20,20
2021-01-24,32,Internacional,Gremio,Brasileirao Serie A 2021,6,1,17,9,4,3,2,2,19,15
2021-01-24,32,Santos,Goias,Brasileirao Serie A 2021,11,3,20,17,9,6,4,4,11,19
2021-01-24,32,Sport,Bahia,Brasileirao Serie A 2021,10,3,19,9,6,2,3,0,16,8
2021-01-25,32,Corinthians,Bragantino,Brasileirao Serie A 2021,8,3,13,13,5,4,5,4,16,14
2021-01-26,28,Atletico-MG,Santos,Brasileirao Serie A 2021,4,2,10,5,5,3,1,1,10,14
2021-01-26,1,Palmeiras,Vasco,Brasileirao Serie A 2021,6,3,14,12,3,3,1,1,19,11
2021-01-28,30,Bahia,Corinthians,Brasileirao Serie A 2021,3,10,8,15,7,5,3,1,24,19
2021-01-28,23,Gremio,Flamengo,Brasileirao Serie A 2021,2,5,8,14,5,6,5,3,15,24
2021-01-31,33,Atletico-GO,Sao Paulo,Brasileirao Serie A 2021,8,5,11,13,3,3,3,1,13,9
2021-01-31,33,Atletico-MG,Fortaleza,Brasileirao Serie A 2021,5,1,12,4,5,1,0,1,16,15
2021-01-31,33,Ceara,Athletico-PR,Brasileirao Serie A 2021,4,4,9,11,2,2,0,2,15,18
2021-01-31,33,Coritiba,Gremio,Brasileirao Serie A 2021,2,3,8,20,2,3,3,3,26,12
2021-01-31,33,Fluminense,Goias,Brasileirao Serie A 2021,7,2,17,12,6,0,1,2,9,15
2021-01-31,33,Internacional,Bragantino,Brasileirao Serie A 2021,3,7,12,16,3,6,3,0,11,12
2021-01-31,33,Vasco,Bahia,Brasileirao Serie A 2021,6,6,8,9,5,2,1,3,15,16
2021-02-01,33,Sport,Flamengo,Brasileirao Serie A 2021,2,6,8,21,2,9,2,2,15,20
2021-02-02,33,Palmeiras,Botafogo-RJ,Brasileirao Serie A 2021,12,6,17,18,2,3,2,1,16,10
2021-02-03,34,Bahia,Fluminense,Brasileirao Serie A 2021,4,1,12,13,6,6,1,1,15,11
2021-02-03,34,Bragantino,Atletico-GO,Brasileirao Serie A 2021,8,3,21,8,10,1,3,3,15,7
2021-02-03,34,Corinthians,Ceara,Brasileirao Serie A 2021,8,3,18,7,7,1,,,18,14
2021-02-03,34,Goias,Atletico-MG,Brasileirao Serie A 2021,1,8,3,19,1,2,3,3,13,13
2021-02-03,34,Gremio,Santos,Brasileirao Serie A 2021,5,3,17,9,6,6,5,1,12,20
2021-02-04,34,Athletico-PR,Internacional,Brasileirao Serie A 2021,3,2,12,5,4,1,3,2,15,20
2021-02-04,34,Flamengo,Vasco,Brasileirao Serie A 2021,7,5,17,6,6,3,1,3,19,15
2021-02-04,34,Fortaleza,Coritiba,Brasileirao Serie A 2021,4,4,15,5,7,2,2,3,18,15
2021-02-05,34,Botafogo-RJ,Sport,Brasileirao Serie A 2021,10,8,25,10,6,2,1,3,11,19
2021-02-06,35,Atletico-GO,Santos,Brasileirao Serie A 2021,0,10,8,18,3,3,2,2,18,13
2021-02-06,35,Bahia,Goias,Brasileirao Serie A 2021,8,1,9,17,7,6,3,4,18,13
2021-02-07,35,Bragantino,Flamengo,Brasileirao Serie A 2021,5,4,12,15,5,7,4,2,20,16
2021-02-08,35,Botafogo-RJ,Gremio,Brasileirao Serie A 2021,5,2,18,13,6,7,,,14,18
2021-02-10,35,Corinthians,Athletico-PR,Brasileirao Serie A 2021,3,2,17,12,8,7,3,0,19,12
2021-02-10,35,Fluminense,Atletico-MG,Brasileirao Serie A 2021,6,6,10,8,3,1,0,1,8,13
2021-02-10,35,Fortaleza,Vasco,Brasileirao Serie A 2021,5,7,17,12,7,1,2,3,15,14
2021-02-10,35,Internacional,Sport,Brasileirao Serie A 2021,7,3,17,7,2,2,2,3,12,11
2021-02-10,35,Sao Paulo,Ceara,Brasileirao Serie A 2021,8,4,18,8,9,2,4,4,11,17
2021-02-13,36,Atletico-MG,Bahia,Brasileirao Serie A 2021,6,2,21,13,4,5,1,1,10,9
2021-02-13,36,Goias,Botafogo-RJ,Brasileirao Serie A 2021,2,5,11,11,7,3,4,3,22,26
2021-02-13,36,Santos,Coritiba,Brasileirao Serie A 2021,7,3,17,8,6,3,0,4,15,16
2021-02-14,36,Athletico-PR,Atletico-GO,Brasileirao Serie A 2021,7,4,8,11,3,4,3,1,14,9
2021-02-14,36,Flamengo,Corinthians,Brasileirao Serie A 2021,4,3,14,11,5,3,1,5,21,16
2021-02-14,36,Gremio,Sao Paulo,Brasileirao Serie A 2021,5,2,5,11,3,4,4,4,19,18
2021-02-14,36,Palmeiras,Fortaleza,Brasileirao Serie A 2021,3,4,13,5,6,1,0,3,16,11
2021-02-14,36,Vasco,Internacional,Brasileirao Serie A 2021,3,9,8,16,0,7,1,6,9,20
2021-02-15,36,Ceara,Fluminense,Brasileirao Serie A 2021,9,0,13,9,5,4,1,1,18,8
2021-02-15,36,Sport,Bragantino,Brasileirao Serie A 2021,1,15,4,22,0,6,3,0,8,10
2021-02-17,35,Coritiba,Palmeiras,Brasileirao Serie A 2021,5,4,13,15,4,4,2,3,16,20
2021-02-17,33,Santos,Corinthians,Brasileirao Serie A 2021,6,5,11,11,5,4,,,24,25
2021-02-19,34,Sao Paulo,Palmeiras,Brasileirao Serie A 2021,1,5,7,8,3,2,2,1,16,14
2021-02-20,37,Coritiba,Ceara,Brasileirao Serie A 2021,7,5,16,11,5,4,1,0,14,9
2021-02-20,37,Fortaleza,Bahia,Brasileirao Serie A 2021,2,0,11,12,3,7,3,3,15,13
2021-02-21,37,Corinthians,Vasco,Brasileirao Serie A 2021,7,4,14,7,4,0,1,2,23,18
2021-02-21,37,Flamengo,Internacional,Brasileirao Serie A 2021,1,4,10,12,4,3,4,0,21,14
2021-02-21,37,Goias,Bragantino,Brasileirao Serie A 2021,3,11,14,14,1,5,2,0,18,20
2021-02-21,37,Gremio,Athletico-PR,Brasileirao Serie A 2021,2,2,11,8,2,2,3,1,19,17
2021-02-21,37,Santos,Fluminense,Brasileirao Serie A 2021,4,4,8,7,2,3,3,4,20,19
2021-02-21,37,Sport,Atletico-MG,Brasileirao Serie A 2021,2,4,9,25,3,10,4,4,16,13
2021-02-22,37,Botafogo-RJ,Sao Paulo,Brasileirao Serie A 2021,4,3,19,7,8,1,3,5,12,15
2021-02-22,37,Palmeiras,Atletico-GO,Brasileirao Serie A 2021,9,6,19,9,4,3,2,1,20,13
2021-02-25,38,Athletico-PR,Sport,Brasileirao Serie A 2021,8,5,18,15,8,4,0,1,15,10
2021-02-25,38,Atletico-GO,Coritiba,Brasileirao Serie A 2021,7,4,18,9,7,1,0,1,8,9
2021-02-25,38,Atletico-MG,Palmeiras,Brasileirao Serie A 2021,5,4,19,9,8,4,3,0,22,17
2021-02-25,38,Bahia,Santos,Brasileirao Serie A 2021,4,4,16,15,5,5,,,11,13
2021-02-25,38,Bragantino,Gremio,Brasileirao Serie A 2021,3,7,19,15,6,2,4,0,24,12
2021-02-25,38,Ceara,Botafogo-RJ,Brasileirao Serie A 2021,5,7,12,17,6,3,2,0,7,4
2021-02-25,38,Fluminense,Fortaleza,Brasileirao Serie A 2021,3,5,9,9,3,2,,,10,12
2021-02-25,38,Internacional,Corinthians,Brasileirao Serie A 2021,12,5,16,6,5,1,0,2,13,16
2021-02-25,38,Sao Paulo,Flamengo,Brasileirao Serie A 2021,1,7,4,20,2,1,6,3,27,24
2021-02-25,38,Vasco,Goias,Brasileirao Serie A 2021,9,6,27,20,12,5,1,2,12,18
2021-05-29,1,Bahia,Santos,Brasileirao Serie A 2021,4,11,5,12,3,4,3,3,18,9
2021-05-29,1,Cuiaba,Juventude,Brasileirao Serie A 2021,9,1,14,7,2,3,1,3,14,14
2021-05-29,1,Sao Paulo,Fluminense,Brasileirao Serie A 2021,4,5,7,11,3,5,1,2,10,12
2021-05-30,1,Athletico-PR,America-MG,Brasileirao Serie A 2021,3,1,11,14,5,4,1,2,18,9
2021-05-30,1,Atletico-MG,Fortaleza,Brasileirao Serie A 2021,5,4,13,18,4,5,2,4,16,19
2021-05-30,1,Ceara,Gremio,Brasileirao Serie A 2021,5,4,12,12,6,3,3,3,17,18
2021-05-30,1,Chapecoense,Bragantino,Brasileirao Serie A 2021,5,7,10,18,2,8,1,0,9,12
2021-05-30,1,Corinthians,Atletico-GO,Brasileirao Serie A 2021,10,3,15,7,6,2,5,3,18,14
2021-05-30,1,Flamengo,Palmeiras,Brasileirao Serie A 2021,3,4,14,12,10,5,2,3,25,21
2021-05-30,1,Internacional,Sport,Brasileirao Serie A 2021,6,1,11,8,4,5,4,2,24,15
2021-06-05,2,Atletico-GO,Sao Paulo,Brasileirao Serie A 2021,3,12,9,14,4,3,4,5,16,14
2021-06-05,2,Bragantino,Bahia,Brasileirao Serie A 2021,9,2,24,9,6,3,2,4,12,13
2021-06-05,2,Santos,Ceara,Brasileirao Serie A 2021,4,1,15,6,5,3,3,1,18,19
2021-06-06,2,America-MG,Corinthians,Brasileirao Serie A 2021,6,4,10,6,4,4,2,3,12,19
2021-06-06,2,Fluminense,Cuiaba,Brasileirao Serie A 2021,0,1,8,10,3,4,2,1,22,15
2021-06-06,2,Fortaleza,Internacional,Brasileirao Serie A 2021,1,4,14,5,8,3,1,4,19,21
2021-06-06,2,Juventude,Athletico-PR,Brasileirao Serie A 2021,5,1,13,11,1,5,0,2,14,27
2021-06-06,2,Palmeiras,Chapecoense,Brasileirao Serie A 2021,5,3,17,6,4,4,2,0,10,11
2021-06-06,2,Sport,Atletico-MG,Brasileirao Serie A 2021,4,7,8,10,1,1,3,2,18,15
2021-06-12,3,Palmeiras,Corinthians,Brasileirao Serie A 2021,4,4,12,9,3,4,3,0,14,14
2021-06-12,3,Santos,Juventude,Brasileirao Serie A 2021,8,0,18,2,2,0,2,3,14,20
2021-06-13,3,Atletico-MG,Sao Paulo,Brasileirao Serie A 2021,4,5,9,5,2,0,0,1,14,22
2021-06-13,3,Bahia,Internacional,Brasileirao Serie A 2021,6,5,14,6,3,4,4,4,14,16
2021-06-13,3,Bragantino,Fluminense,Brasileirao Serie A 2021,10,10,16,15,5,4,3,1,11,8
2021-06-13,3,Chapecoense,Ceara,Brasileirao Serie A 2021,2,7,8,14,3,6,2,2,16,14
2021-06-13,3,Flamengo,America-MG,Brasileirao Serie A 2021,4,2,20,9,6,1,,,17,18
2021-06-13,3,Fortaleza,Sport,Brasileirao Serie A 2021,3,3,13,5,7,0,3,3,22,16
2021-06-13,3,Gremio,Athletico-PR,Brasileirao Serie A 2021,6,4,10,9,1,4,5,4,21,12
2021-06-16,4,Corinthians,Bragantino,Brasileirao Serie A 2021,9,12,5,21,2,5,2,0,13,15
2021-06-16,4,Internacional,Atletico-MG,Brasileirao Serie A 2021,8,1,11,6,1,2,3,1,13,13
2021-06-16,4,Juventude,Palmeiras,Brasileirao Serie A 2021,7,4,11,13,2,5,0,3,11,24
2021-06-16,4,Sao Paulo,Chapecoense,Brasileirao Serie A 2021,9,1,13,7,3,3,3,2,9,13
2021-06-17,4,America-MG,Cuiaba,Brasileirao Serie A 2021,3,2,20,8,6,3,1,1,16,16
2021-06-17,4,Atletico-GO,Fortaleza,Brasileirao Serie A 2021,9,4,9,5,1,1,3,1,18,13
2021-06-17,4,Ceara,Bahia,Brasileirao Serie A 2021,7,2,13,9,3,3,3,5,19,16
2021-06-17,4,Fluminense,Santos,Brasileirao Serie A 2021,2,9,9,18,5,8,4,3,14,9
2021-06-17,4,Sport,Gremio,Brasileirao Serie A 2021,2,7,10,14,4,7,5,4,16,11
2021-06-19,5,Flamengo,Bragantino,Brasileirao Serie A 2021,14,2,20,9,9,4,2,3,15,13
2021-06-20,5,Athletico-PR,Atletico-GO,Brasileirao Serie A 2021,4,3,12,10,3,3,2,2,17,15
2021-06-20,5,Bahia,Corinthians,Brasileirao Serie A 2021,3,8,12,10,2,3,1,3,10,18
2021-06-20,5,Fortaleza,Fluminense,Brasileirao Serie A 2021,7,3,16,4,2,3,3,0,14,17
2021-06-20,5,Internacional,Ceara,Brasileirao Serie A 2021,6,7,10,14,3,2,2,3,16,23
2021-06-20,5,Juventude,Sport,Brasileirao Serie A 2021,3,5,8,13,4,2,4,0,16,9
2021-06-20,5,Palmeiras,America-MG,Brasileirao Serie A 2021,7,5,15,12,6,5,3,4,15,10
2021-06-20,5,Santos,Sao Paulo,Brasileirao Serie A 2021,3,7,11,8,5,1,2,4,22,20
2021-06-21,5,Atletico-MG,Chapecoense,Brasileirao Serie A 2021,9,7,14,13,2,1,1,1,9,10
2021-06-23,6,Atletico-GO,Fluminense,Brasileirao Serie A 2021,6,5,9,3,2,2,3,3,22,17
2021-06-23,6,Bragantino,Palmeiras,Brasileirao Serie A 2021,5,10,12,17,6,5,3,3,13,13
2021-06-23,6,Flamengo,Fortaleza,Brasileirao Serie A 2021,11,2,19,10,7,5,1,1,18,15
2021-06-23,6,Sao Paulo,Cuiaba,Brasileirao Serie A 2021,5,2,17,5,7,3,1,1,18,14
2021-06-24,6,America-MG,Juventude,Brasileirao Serie A 2021,8,3,12,8,2,3,1,2,17,16
2021-06-24,6,Bahia,Athletico-PR,Brasileirao Serie A 2021,9,2,20,9,7,4,2,1,12,8
2021-06-24,6,Ceara,Atletico-MG,Brasileirao Serie A 2021,6,7,16,16,8,6,3,4,16,16
2021-06-24,6,Chapecoense,Internacional,Brasileirao Serie A 2021,9,9,11,25,5,11,2,3,12,19
2021-06-24,6,Corinthians,Sport,Brasileirao Serie A 2021,4,5,16,9,3,3,0,3,8,17
2021-06-24,6,Gremio,Santos,Brasileirao Serie A 2021,7,1,19,6,6,3,2,3,21,14
2021-06-27,7,America-MG,Internacional,Brasileirao Serie A 2021,5,5,13,10,6,3,2,3,16,20
2021-06-27,7,Athletico-PR,Chapecoense,Brasileirao Serie A 2021,6,5,18,12,5,5,1,1,12,15
2021-06-27,7,Ceara,Sao Paulo,Brasileirao Serie A 2021,3,6,18,11,7,2,4,6,20,12
2021-06-27,7,Fluminense,Corinthians,Brasileirao Serie A 2021,8,5,15,10,5,4,3,1,14,11
2021-06-27,7,Gremio,Fortaleza,Brasileirao Serie A 2021,10,5,18,15,5,6,2,4,13,12
2021-06-27,7,Juventude,Flamengo,Brasileirao Serie A 2021,5,10,8,13,4,2,2,1,17,12
2021-06-27,7,Palmeiras,Bahia,Brasileirao Serie A 2021,7,7,19,18,8,4,3,4,10,16
2021-06-27,7,Santos,Atletico-MG,Brasileirao Serie A 2021,4,6,11,11,6,3,4,2,20,16
2021-06-27,7,Sport,Cuiaba,Brasileirao Serie A 2021,3,7,8,12,1,3,0,1,11,17
2021-06-28,7,Atletico-GO,Bragantino,Brasileirao Serie A 2021,5,8,12,12,2,5,2,2,24,16
2021-06-30,8,Bahia,America-MG,Brasileirao Serie A 2021,8,4,20,16,7,8,4,0,6,9
2021-06-30,8,Corinthians,Sao Paulo,Brasileirao Serie A 2021,5,3,10,8,3,3,1,1,15,26
2021-06-30,8,Fluminense,Athletico-PR,Brasileirao Serie A 2021,9,2,12,11,4,5,1,2,16,15
2021-06-30,8,Fortaleza,Chapecoense,Brasileirao Serie A 2021,2,7,22,9,10,5,2,3,17,24
2021-06-30,8,Internacional,Palmeiras,Brasileirao Serie A 2021,7,3,16,14,5,6,3,2,14,13
2021-06-30,8,Juventude,Gremio,Brasileirao Serie A 2021,3,6,11,13,5,3,3,0,15,12
2021-06-30,8,Santos,Sport,Brasileirao Serie A 2021,7,1,13,8,1,2,1,4,11,19
2021-07-01,8,Atletico-MG,Atletico-GO,Brasileirao Serie A 2021,4,4,19,7,9,3,0,2,13,12
2021-07-01,8,Bragantino,Ceara,Brasileirao Serie A 2021,6,6,13,8,2,3,1,2,11,17
2021-07-01,8,Cuiaba,Flamengo,Brasileirao Serie A 2021,1,5,9,12,2,5,3,5,18,26
2021-07-03,9,America-MG,Santos,Brasileirao Serie A 2021,2,12,8,21,4,8,4,3,13,6
2021-07-03,9,Athletico-PR,Fortaleza,Brasileirao Serie A 2021,3,4,16,15,8,4,3,3,18,14
2021-07-03,9,Corinthians,Internacional,Brasileirao Serie A 2021,3,2,20,7,9,3,2,2,11,17
2021-07-04,9,Ceara,Juventude,Brasileirao Serie A 2021,4,3,12,4,5,3,2,1,23,15
2021-07-04,9,Chapecoense,Bahia,Brasileirao Serie A 2021,9,5,7,13,1,6,2,1,14,13
2021-07-04,9,Cuiaba,Atletico-MG,Brasileirao Serie A 2021,5,1,11,4,4,1,5,2,14,15
2021-07-04,9,Flamengo,Fluminense,Brasileirao Serie A 2021,6,5,21,11,4,5,2,1,11,15
2021-07-04,9,Gremio,Atletico-GO,Brasileirao Serie A 2021,11,7,21,10,4,5,3,0,16,9
2021-07-04,9,Sao Paulo,Bragantino,Brasileirao Serie A 2021,4,7,9,12,6,5,1,2,25,14
2021-07-04,9,Sport,Palmeiras,Brasileirao Serie A 2021,3,6,13,14,1,5,2,1,23,13
2021-07-06,10,Santos,Athletico-PR,Brasileirao Serie A 2021,7,4,18,11,9,2,2,2,17,13
2021-07-07,10,Atletico-GO,Sport,Brasileirao Serie A 2021,4,7,13,11,4,3,4,1,16,9
2021-07-07,10,Atletico-MG,Flamengo,Brasileirao Serie A 2021,3,6,12,16,6,6,1,1,19,10
2021-07-07,10,Bahia,Juventude,Brasileirao Serie A 2021,3,2,8,9,2,3,2,3,19,19
2021-07-07,10,Bragantino,Cuiaba,Brasileirao Serie A 2021,4,6,10,9,1,2,3,2,15,21
2021-07-07,10,Fluminense,Ceara,Brasileirao Serie A 2021,4,0,16,7,5,2,2,3,24,21
2021-07-07,10,Fortaleza,America-MG,Brasileirao Serie A 2021,2,3,16,11,5,3,2,1,18,16
2021-07-07,10,Internacional,Sao Paulo,Brasileirao Serie A 2021,7,3,9,11,2,5,2,3,21,24
2021-07-07,10,Palmeiras,Gremio,Brasileirao Serie A 2021,4,5,18,12,6,4,2,2,15,16
2021-07-08,10,Chapecoense,Corinthians,Brasileirao Serie A 2021,5,8,14,12,4,5,3,0,17,10
2021-07-10,11,America-MG,Atletico-MG,Brasileirao Serie A 2021,8,10,12,13,2,5,1,1,15,17
2021-07-10,11,Athletico-PR,Bragantino,Brasileirao Serie A 2021,3,2,22,16,6,4,0,4,18,16
2021-07-10,11,Gremio,Internacional,Brasileirao Serie A 2021,5,7,11,16,2,8,1,2,12,19
2021-07-10,11,Palmeiras,Santos,Brasileirao Serie A 2021,6,5,14,12,7,2,1,6,19,21
2021-07-10,11,Sao Paulo,Bahia,Brasileirao Serie A 2021,2,1,15,6,6,2,0,1,16,15
2021-07-10,11,Sport,Fluminense,Brasileirao Serie A 2021,1,3,11,13,3,9,1,3,16,13
2021-07-11,11,Cuiaba,Ceara,Brasileirao Serie A 2021,4,7,11,20,3,7,0,2,9,13
2021-07-11,11,Flamengo,Chapecoense,Brasileirao Serie A 2021,11,1,24,13,7,4,3,3,19,16
2021-07-11,11,Fortaleza,Corinthians,Brasileirao Serie A 2021,7,6,16,7,4,1,4,3,13,14
2021-07-11,11,Juventude,Atletico-GO,Brasileirao Serie A 2021,4,3,15,8,3,4,2,2,17,23
2021-07-17,12,Ceara,Athletico-PR,Brasileirao Serie A 2021,5,5,21,9,4,1,4,3,11,15
2021-07-17,12,Corinthians,Atletico-MG,Brasileirao Serie A 2021,2,5,12,13,2,8,0,2,9,22
2021-07-17,12,Fluminense,Gremio,Brasileirao Serie A 2021,3,4,10,8,2,1,1,4,13,12
2021-07-17,12,Sao Paulo,Fortaleza,Brasileirao Serie A 2021,9,5,10,9,3,4,3,2,18,20
